"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","AVG","TTL"
"1","Cameron Brate","TE","FA","16","0","0","0","6.8","6.9","0.8","1.3","4.5","0","10.6","3.8","5.4","-","1.4","7.4","3.7","1.6","3.4","54.2"
"1","Jacob Hollister","TE","FA","16","1.4","0","8.6","0","0","-","3.7","1.1","8.5","1.1","2.4","2.1","3.5","2.5","8.7","8.7","1.1","3.3","53.4"
"1","Jack Doyle","TE","FA","14","6.4","-","0","1.7","0","8.4","-","8.8","0","-","7.1","0","1.7","5.9","2.4","7","3.2","3.8","52.6"
"1","Kyle Rudolph","TE","FA","12","3.8","0","8.1","3.7","1.5","6.2","-","1.7","5.5","6.3","4.3","10.3","0","-","-","-","-","4.3","51.4"
"1","Harrison Bryant","TE","FA","15","1","1.9","6.8","5.7","0","1.6","19.6","2","-","0","0","-0.2","0","3.3","2.9","5.2","-","3.3","49.8"
"1","Will Dissly","TE","FA","16","1.8","1.4","1.5","2.5","8.4","-","4.8","2.2","3.1","2.1","1.5","0","4.8","9.3","0","3.2","2.5","3.1","49.1"
"1","Cole Kmet","TE","CHI","16","0","1.7","0","0","0","9","5.5","0.7","0","1.2","BYE","1.3","12.2","6.1","2.2","2.5","5.6","3","48"
"1","Durham Smythe","TE","BAL","15","0","0","1.2","4","-","6.9","BYE","2.6","2.4","7.9","0","3.4","2.6","2.9","6.5","1.6","3.8","3.1","45.8"
"1","David Njoku","TE","FA","13","12.5","-","-","-","1.1","1.2","9","2.4","-","0","0","0","1","6","2.7","4.6","2.3","3.3","42.8"
"1","Greg Olsen","TE","FA","11","10.4","0","8.6","6","2.5","-","2.8","0","2.3","4.3","3","-","-","-","-","2","-","3.8","41.9"
"1","James O'Shaughnessy","TE","FA","15","0.5","6","4.4","3.1","3.5","0","4.7","-","1.4","0","-","2.7","6.1","2.4","1.1","2.8","1.5","2.7","40.2"
"1","Ross Dwelley","TE","FA","16","0","1","6.9","0","0","0","0","8.1","6.7","2.7","-","0.8","3.9","3","3.8","0","3.1","2.5","40"
"1","Adam Shaheen","TE","FA","16","0","0.9","0","0","6.8","12.6","-","0","0","2.4","0","7.2","0","3.6","2","0.8","2.7","2.4","39"
"1","Donald Parham Jr.","TE","FA","13","-","-","-","8.4","0","-","8.7","0","0","1.8","0","0","3.1","0","0","5.7","11.2","3","38.9"
"1","Tyler Kroft","TE","FA","10","0","0","16.4","1.7","0","1.2","8.4","1.6","6.6","-","-","-","-","-","-","0","-","3.6","35.9"
"1","Pharaoh Brown","TE","FA","13","-","-","0","0","0.9","3.8","0","-","0","9.1","3.2","0","0","-","1.6","3.4","13.3","2.7","35.3"
"1","Tyler Conklin","TE","DET","16","0","0","0","0","0","0","-","0","0","2.1","0","1","1.5","6.5","13.2","5.1","5.5","2.2","34.9"
"1","Marcedes Lewis","TE","FA","15","0","0.9","8.3","-","-","0","1.4","0","6.6","0","1.3","8.6","4.1","1.1","0","0","1.4","2.2","33.7"
"1","O.J. Howard","TE","FA","4","11.6","1.6","6.4","12.5","-","-","-","-","-","-","-","-","-","-","-","-","-","8","32.1"
"1","Jesse James","TE","FA","16","0","0","10.3","3.6","-","0.8","0","2.8","0.5","1.9","0.8","1.5","7.4","0","1.6","0","0.7","2","31.9"
"1","Adam Trautman","TE","DEN","15","0","2.2","2.7","0","BYE","-","0","0","11.4","0","2.4","1.3","2.4","1.7","0","5.5","1","2","30.6"
"1","Ian Thomas","TE","FA","16","2.6","0","1.4","7.5","0","1.4","1.6","4.3","1.3","1.2","0","0.9","-","3.5","4.4","0","0.4","1.9","30.5"
"1","Nick Boyle","TE","FA","9","1.3","1.6","7","1.4","0.7","10.8","-","0","6.6","0.9","-","-","-","-","-","-","-","3.4","30.3"
"1","Foster Moreau","TE","HOU","16","0","3.6","9.5","1.3","0","-","0","0","0","0","0","0","0","11.2","2.7","0","1.2","1.8","29.5"
"1","Jason Witten","TE","FA","16","0.7","0.8","0","8.8","1.6","-","1.1","3.1","0.5","0","6.6","0","0","0","0","2.2","0","1.6","25.4"
