"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"35","Durham Smythe","TE","BAL","16","1.4","0","0","1.6","3.3","8.4","5.2","BYE","3.7","2.8","5.7","6","0","-","0.9","4.6","5.2","4.2","3.3","53"
"36","Harrison Bryant","TE","FA","15","2.2","6.9","0","0.8","0","-","2","4.3","3.6","2.8","0","6.5","-","-","8.1","6.6","6.6","1.4","3.5","51.8"
"37","Ryan Griffin","TE","FA","14","3.7","2","1","1.3","0.9","-","2","1.2","10.8","2.6","5.4","3.5","8.5","3.8","4.9","-","-","-","3.7","51.6"
"38","Hayden Hurst","TE","FA","12","4.8","1.1","0","4.9","10","-","5","1.4","2.6","-","-","-","-","6.8","1.6","9.1","-","3.8","4.3","51.1"
"39","Adam Trautman","TE","DEN","11","3.3","-","0","0.8","5.3","-","3.1","1.4","6.7","5.7","14.3","-","-","-","0.9","-","-","8.3","4.5","49.8"
"40","Josiah Deguara","TE","FA","14","-","-","0.9","0","-","0.9","0","3","2.6","1.9","10.7","2.3","-","5.9","3.1","1.5","2.1","14.1","3.5","49"
"40","Donald Parham Jr.","TE","FA","14","0","0","2.4","8.7","11.9","2","-","0","11.4","2.2","5.8","1","1.3","2.3","0","-","-","-","3.5","49"
"42","Kyle Rudolph","TE","FA","15","1.8","3.5","-","3.4","1.9","3.3","1.8","8.2","4","-","3.3","-","2.8","7.6","1.4","0","0","3.7","3.1","46.7"
"43","Juwan Johnson","TE","NO","13","15.6","2.8","0","9","0","BYE","1.3","0","-","4.6","-","-","3.2","2","0","-","0.9","7","3.6","46.4"
"44","Brevin Jordan","TE","HOU","8","-","-","-","-","-","-","-","11.6","1.9","BYE","1.2","9.8","1.7","10.6","-","7.6","1.4","-","5.7","45.8"
"45","Logan Thomas","TE","FA","5","10.5","7","10.2","-","-","-","-","-","-","-","-","4.6","12.3","-","-","-","-","-","8.9","44.6"
"46","Jimmy Graham","TE","FA","11","1.6","-","0","-","-","-","-","-","3.3","-","3.5","10.4","8.6","1.9","1.8","10","0","2.6","4","43.7"
"47","Tommy Tremble","TE","CAR","15","0","-","10.2","0","8.2","2","2.2","3.3","1.1","0.8","4.5","0.9","BYE","3.3","1.3","3.2","-","2.1","2.9","43.1"
"48","MyCole Pruitt","TE","FA","13","-","5.8","1.2","3.9","7.9","0","9.7","3.2","0","6.7","-","1.5","-","1","0.6","0","-","-","3.2","41.5"
"49","Robert Tonyan","TE","FA","8","1.8","12.7","1.1","1.8","1.3","2","14.3","6.4","-","-","-","-","-","-","-","-","-","-","5.2","41.4"
"50","John Bates","TE","WAS","13","-","0","0","-","-","1.2","-","0.9","BYE","4","3.8","2","5.7","2.4","3.4","11.5","5","1","3.1","40.9"
"51","Will Dissly","TE","FA","13","5.2","-","4.4","1.5","3.9","7.8","-","0","-","3.2","2.1","2.9","1.7","4.8","0.8","-","1.3","-","3","39.6"
"52","James O'Shaughnessy","TE","FA","7","7.8","2.9","-","-","-","-","-","-","-","-","-","6.4","2.3","4.1","8","6.9","-","-","5.5","38.4"
"53","Maxx Williams","TE","FA","5","0","12.9","3.4","15.1","1.9","-","-","-","-","-","-","-","-","-","-","-","-","-","6.7","33.3"
