"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"35","Chase Edmonds","RB","WAS","12","12.6","10","11","15.9","2.9","6.5","9.5","14.4","0.3","-","-","-","-","-","5.3","22.7","10.7","-","10.2","121.8"
"36","Rashaad Penny","RB","FA","10","0.8","-","-","-","-","-","0.9","0.7","-","-","1.9","-","6.7","26.3","5.4","19.5","31.5","25","11.9","118.7"
"37","Mike Davis","RB","FA","17","8.7","9.8","9","9.6","11.1","-","1","9.1","2.3","1.8","3.6","5.6","14.9","11.1","2.1","4","12.2","0.3","6.8","116.2"
"38","Alexander Mattison","RB","FA","16","1.1","3.3","20.1","2","22.8","1","-","1","0.8","4.5","0.5","9.8","19.9","2.7","-","14.5","3.3","2.6","6.9","109.9"
"39","Christian McCaffrey","RB","SF","7","23.2","22.2","5","-","-","BYE","-","-","12.6","21.1","21.4","3.5","-","-","-","-","-","-","15.6","109"
"40","Rhamondre Stevenson","RB","NE","12","-0.4","-","-","-","2.3","13.7","-","3.6","11.6","25.4","8","4.6","7.8","BYE","4.5","-","22.7","4.1","9","107.9"
"41","Clyde Edwards-Helaire","RB","FA","10","8.7","2.6","15.9","17.3","2.9","-","-","-","-","-","14.6","-","9.7","17.7","8","9.6","-","-","10.7","107"
"42","Kenneth Gainwell","RB","TB","16","11.3","6.2","4.9","17.9","2.9","0.6","12.1","2.7","6.3","1.9","-","4.7","17.2","-","0","1.1","0.4","16.7","6.7","106.9"
"43","Jamaal Williams","RB","FA","13","21","5.2","13.7","6.6","7.5","1.4","5.7","-","-","-","1.1","10.8","8.5","-","-","7.7","11.9","5.7","8.2","106.8"
"44","J.D. McKissic","RB","FA","11","0.8","17.8","4.8","14.4","1.2","15","7.6","13.3","-","5.9","5.5","20.1","-","-","-","-","-","-","9.7","106.4"
"45","Miles Sanders","RB","FA","12","15.3","6.4","7","6.2","7.6","7.6","3.2","-","-","-","7.4","6.9","15.7","-","15.6","5.3","-","-","8.7","104.2"
"46","Brandon Bolden","RB","FA","16","0.5","-","3.7","8.1","5.1","0.7","16.9","2.6","9.1","8.5","2.6","7.4","6","-","5.9","3.4","3.5","19.6","6.5","103.6"
"47","Ty Johnson","RB","BUF","15","3.1","5","2.8","2.3","10.4","-","10.1","17.1","11.1","6.3","1.8","4.2","2.5","7.7","-","-","15.7","-0.1","6.7","100"
"48","Kareem Hunt","RB","FA","8","15.6","5.8","24.5","15.6","23.4","9.3","-","-","-","-","-","2","-","2.8","-","-","-","-","12.4","99"
"49","Latavius Murray","RB","FA","14","8.8","9.6","2.8","11.9","4","12.6","-","-","-","-","4.3","1.4","4.5","6.1","5.6","2.9","3.1","21","7","98.6"
"50","Mark Ingram II","RB","FA","14","14.5","4.5","2.5","2.4","4.1","9.1","4.2","6.2","8.9","18.8","12.3","-","3.1","-","2.8","1.7","-","-","6.8","95.1"
"51","D'Ernest Johnson","RB","FA","13","-","-","0.9","0","-","1.4","23.8","9.4","1.6","19.2","2.6","-","-","3.4","3.5","7.1","1.9","19.8","7.3","94.6"
"52","Zack Moss","RB","FA","13","-","14.4","16.6","12.1","10.7","4.9","-","8.8","3.4","8.7","0.5","-","4.3","-","-","3","3.9","2.4","7.2","93.7"
"53","Nyheim Miller-Hines","RB","FA","17","11.2","2.7","16.4","0.1","1.8","2.7","1.7","4.4","18.8","3.9","3.1","2.4","7.1","-","7.3","2.3","3.8","2.9","5.4","92.6"
"54","Boston Scott","RB","FA","11","0","-","1.5","-","-","-","9.4","18","4","11.5","2.8","12.2","0","-","-","10.1","22.6","-","8.4","92.1"
"55","Rex Burkhead","RB","FA","15","1.1","-","1","-0.1","-","0","0","12.3","0.9","-","4","6.9","5","8.6","5.2","27.9","10.9","8.1","6.1","91.8"
"56","D'Onta Foreman","RB","FA","9","-","-","-","-","-","-","-","-","2.9","8.8","4.5","9.7","-","13.2","14.5","7.7","19.2","8.9","9.9","89.4"
"57","Kenyan Drake","RB","FA","12","9.5","8","7.2","0.2","1.1","20.3","15.4","-","13","4.1","3.4","4","1.3","-","-","-","-","-","7.3","87.5"
"58","Justin Jackson","RB","FA","14","1.2","3.4","0","3.3","-","1.2","-","7.9","-","-","0.2","0","3.1","4.7","10.4","30.2","7.6","2","5.4","75.2"
"59","Ronald Jones II","RB","FA","15","-0.6","4.1","1.1","8.5","4.1","3.4","4.3","2.4","-","-","9.3","9.7","0.7","0.8","8.1","15.1","3.2","-","4.9","74.2"
"60","Khalil Herbert","RB","FA","16","0","-","0","0.7","7.5","18.2","15.8","7.8","1.3","-","0","0.9","3.2","0.3","4.9","9.3","0.9","1.1","4.5","71.9"
"61","Ameer Abdullah","RB","FA","17","2.9","0","2.4","0.7","0.2","0","0","8.1","5","7.1","0.6","3.4","-","4.3","13.5","2.4","7.2","12.7","4.1","70.5"
"62","Samaje Perine","RB","CIN","15","3.4","0","1.2","2.7","16.3","-","14","2.6","4.7","BYE","3.6","2","5.1","5.3","5.3","1.6","1.9","-","4.6","69.7"
"63","David Johnson","RB","FA","13","10.3","5.7","1.1","6.3","7.6","0.6","7.7","0.8","5.5","-","4.9","6.5","-","-","3.2","-","-","5.1","5","65.3"
"64","Alex Collins","RB","FA","11","-","2.5","0.8","14.8","8.2","16.3","4.9","4.4","-","5.4","3.6","1.2","-","2.2","-","-","-","-","5.8","64.3"
"65","Dontrell Hilliard","RB","FA","8","-","-","-","-","-","-","-","0","-","-","12.2","17.8","-","1.3","7.9","2.4","15.3","6.3","7.9","63.2"
"66","Jordan Howard","RB","FA","7","-","-","-","-","-","-","-","17.7","13.1","8.3","6.3","-","-","-","6.9","6.6","2.6","-","8.8","61.5"
"67","Jeremy McNichols","RB","WAS","13","4.8","4.4","8.1","12.5","4.5","-","1.5","4.8","5","1.3","-","-","-","1.6","6.6","3.1","1.4","-","4.6","59.6"
"68","Kyle Juszczyk","RB","SF","15","1.2","2.7","13.1","6.1","5","BYE","-","1.6","2.4","1.1","1.2","4.7","3.1","1","7.7","6","1.9","-","3.9","58.8"
"69","Duke Johnson Jr.","RB","FA","5","-","-","-","-","-","-","-","-","-","-","1.8","-","-","-","25.2","3.9","7.5","18.7","11.4","57.1"
"70","Travis Homer","RB","FA","14","0","2.4","6.3","0.5","2.3","5.9","1.4","7.7","-","4","0.4","-","17","-","-","0","2.7","3.2","3.8","53.8"
"71","Damien Williams","RB","FA","12","6","1.4","0","14","15.4","-","1.3","-0.3","-","-","-","-","-","2.2","0","1.9","0","10.8","4.4","52.7"
