"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"28","Terry McLaurin","WR","WAS","17","4.1","13.9","7.1","18.6","6.9","11.1","12","14.8","9.8","5.3","6.8","7","0","BYE","23.1","6.5","14.1","8.6","10","169.7"
"29","Justin Jefferson","WR","MIN","10","19.5","19.4","24.4","23.5","4.3","-","-","-","-","-","-","-","BYE","3.7","11.9","23.1","8.4","30","16.8","168.2"
"30","Zay Flowers","WR","BAL","16","13.2","8.8","9","6.5","9.8","14.1","9.5","4.4","1.6","9.8","6.5","20.7","BYE","17","1.2","17.7","18.1","-","10.5","167.9"
"31","Chris Godwin Jr.","WR","TB","17","7.6","8.3","6.7","15.4","BYE","10.7","9.6","15.3","2.6","7.4","6.9","6","7.9","7.8","20.5","10.9","15.6","8.5","9.9","167.7"
"32","Garrett Wilson","WR","NYJ","17","11.9","15.3","7.3","10.5","6.9","13","BYE","14.1","9.5","13.8","-0.1","13.9","6.5","15.6","4.4","11.3","7.4","4.4","9.7","165.7"
"33","Tyler Lockett","WR","LV","17","2","21.9","6.9","7.4","-","12.4","5.8","18.1","4.7","19.2","7.6","4.5","7.2","11.9","3.6","12.1","1.5","16.1","9.6","162.9"
"34","Jaylen Waddle","WR","DEN","14","9.8","10.4","-","6.6","12","14.6","9.3","21.6","6.9","-","7.5","15.4","7.7","10.9","24.2","5.7","-","-","11.6","162.6"
"35","Courtland Sutton","WR","DEN","16","11.2","9.1","15.1","10.2","1.8","12.6","16.6","9.9","BYE","13.3","14.6","7.6","14.7","13.7","9.6","0","-","0.7","10","160.7"
"36","Brandin Cooks","WR","FA","16","3.2","-","2.7","4.7","1.8","13","-","12.7","1.2","27.8","5.7","15.2","14.5","4.7","2","9.3","14.5","13.2","9.1","146.2"
"37","Romeo Doubs","WR","NE","17","16.6","4","15.8","14","0.9","-","10","9.8","5.1","10.6","13.8","5.2","9.2","5.2","4.5","15.9","4.3","0","8.5","144.9"
"38","Tank Dell","WR","HOU","11","4.9","16.7","23","3.4","6.8","-","BYE","4.6","26.6","15.9","24.9","14.7","0","-","-","-","-","-","12.9","141.5"
"39","Drake London","WR","ATL","16","0","15.7","4.1","10.3","11.7","17","8.4","8","-","5.1","BYE","11.6","1.3","24.2","3.4","5.4","7.6","6.1","8.7","139.9"
"40","Gabe Davis","WR","FA","17","4.2","18.2","9.8","13.6","19","1.6","1.1","19.2","0","8.6","0","19.5","-","0","0","21","3.1","0","8.2","138.9"
"41","Cooper Kupp","WR","SEA","12","-","-","-","-","15.8","24.3","5.9","4.1","5.8","-","1.6","3.3","12.9","21.5","21.1","7.9","10.7","-","11.2","134.9"
"42","Rashid Shaheed","WR","SEA","16","16.5","8.3","6","4.8","3.8","17.3","5.2","22.8","3.7","4.9","-","1.9","-","0","5.1","15.9","2.4","14","8.3","132.6"
"43","Diontae Johnson","WR","FA","13","6.3","-","-","-","-","-","10.4","12.5","18.5","2.2","2.6","7","11.3","13.2","14.2","2.5","9.6","16.9","9.8","127.2"
"44","Curtis Samuel","WR","FA","16","8.5","4.7","6.4","14.7","15.5","12.2","4.5","4.2","-","1.6","1","14.5","8.5","-","18.6","2.5","4.8","4","7.9","126.2"
"45","Darius Slayton","WR","NYG","17","3","7.7","4.7","3.3","4.5","8.9","2.7","0.4","7.9","3.6","16.2","2.6","BYE","2.4","8.3","16.5","18.6","14.7","7.4","126"
"46","Josh Downs","WR","IND","17","4.5","5.7","9.7","4.4","12.7","10.6","21","10.7","1.5","5","BYE","6.8","2.9","4.7","3.4","6.9","6.3","6.3","7.2","123.1"
"47","Christian Kirk","WR","SF","12","1.4","16.5","13.4","12.4","11.4","12.4","16","6.6","BYE","11.4","6.3","10.9","3.1","-","-","-","-","-","10.1","121.8"
"48","Jaxon Smith-Njigba","WR","SEA","17","2.8","5.9","1.5","2","BYE","6.8","14.3","11.1","9.3","7.3","5.5","5.1","9.7","4.5","12.8","9.1","7.7","2.9","7","118.3"
"49","Tee Higgins","WR","CIN","12","0","24.9","3.1","2.9","-","3","BYE","9.4","15","-","-","-","5.1","8.2","20.1","22.5","2.4","-","9.7","116.6"
"50","Jerry Jeudy","WR","CLE","16","-","4","10.6","6.7","8","2.9","8.9","12","-","5","8.3","2.1","6.6","2.6","8.9","5.9","6.9","15.4","7.2","114.8"
"51","Tyler Boyd","WR","FA","17","2","8.2","6.4","4.6","6.9","13.3","-","12.1","7.1","15.7","3.7","3.8","5.7","3.3","6.3","8.4","3.9","0.9","6.6","112.3"
"52","Hollywood Brown","WR","PHI","14","7.2","14.4","14.6","13.1","14.1","5.4","6.4","12.3","4.4","3.3","2.2","11.8","0","-","0","-","-","-","7.8","109.2"
"53","Josh Reynolds","WR","FA","16","10","21.1","-","8.4","15.6","6.5","5.3","-0.2","-","2.5","1.6","8.5","1.7","11.9","5.1","2.1","1.8","6.9","6.8","108.8"
"54","Wan'Dale Robinson","WR","TEN","15","-","-","4.1","7.2","4.4","10.2","2.7","1.7","11.5","1.6","5.2","4.6","-","14.5","4.5","3.1","16.9","11","6.9","103.2"
"55","Elijah Moore","WR","FA","17","7.7","5.6","7.3","1","-","4.7","7.9","4","2.4","12.9","9","3.9","10.3","5.7","2.7","2.9","14.6","0","6","102.6"
"56","Jahan Dotson","WR","ATL","17","6.5","3.7","3.1","10.7","4.5","0","6.8","20.8","14.9","0","9.8","7.7","3.3","-","1.7","4.1","0","2.7","5.9","100.3"
"56","Dontayvion Wicks","WR","GB","15","0","11","6.5","0","1.5","BYE","2.9","3.8","4.9","6.6","10.6","-","5.8","3","12.7","9.9","-","21.1","6.7","100.3"
"58","DJ Chark Jr.","WR","FA","15","-","2","16.6","3.8","11.7","4.1","-","3.3","7.9","-","0","4.9","7.1","3.6","2.3","24.8","2.3","3.6","6.5","98"
"59","K.J. Osborn","WR","FA","16","4.6","10.9","10.1","2.1","7.4","6.8","7.2","13.9","2.7","-","1.2","4.9","-","3.5","0.8","18","0","1.9","6","96"
"60","Michael Wilson","WR","ARI","13","2.9","7.1","9.6","23.1","2.3","7.7","4.1","7.8","-","4.9","-","-","-","BYE","0","0","13.5","12.5","7.3","95.5"
"61","Khalil Shakir","WR","BUF","17","0","7.6","1","0","1.6","1.8","5.5","12.2","7.7","2.9","19","6.2","BYE","1.7","0","6","6.9","13.5","5.5","93.6"
"62","Tutu Atwell","WR","MIA","16","14.9","11.7","15.2","4.9","7.9","3.5","9.6","5.9","3.3","BYE","2.2","9.1","1.4","0","-","0","0","3.3","5.8","92.9"
"63","Odell Beckham Jr.","WR","FA","14","4.7","4.4","-","-","2.3","4.4","7.4","0","12.1","10.5","13.6","4.9","-","17.7","1.9","2.3","3.8","-","6.4","90"
"64","Joshua Palmer","WR","BUF","11","0.9","2.8","12.6","9.2","-","8","15.8","3.9","-","-","0","-","BYE","-","19.3","7.2","-","8","8","87.7"
"65","Christian Watson","WR","GB","9","-","-","-","9.5","10.1","BYE","4.2","4.8","4.2","3.3","9.2","17.9","24.1","-","-","-","-","-","9.7","87.3"
"66","Noah Brown","WR","FA","10","3.4","-","-","-","-","4.7","-","7.2","24.3","20.7","-","-","0","0","18.2","5.3","1.3","-","8.5","85.1"
"67","DeMario Douglas","WR","NE","14","6","0.9","2.5","5.5","2.9","-","9.4","5.4","8","11.4","BYE","7.9","-","-","4.8","9.9","5.8","2.3","5.9","82.7"
"68","Kendrick Bourne","WR","ARI","8","21.4","4.9","6.6","4.6","5.3","14.3","13.3","11.1","-","-","-","-","-","BYE","-","-","-","-","10.2","81.5"
"69","Kalif Raymond","WR","CHI","17","2.5","12.7","7.5","4.3","6","4.1","3","3.2","-","5.6","1","12.1","0.9","3","1.7","4.7","1.6","6","4.7","79.9"
"70","Nelson Agholor","WR","FA","17","0","14.8","5.9","0.9","8.4","5","7.7","0","0.7","0","10.2","2.6","-","5.7","0","8.5","2.8","6.4","4.7","79.6"
"71","Alec Pierce","WR","IND","17","1","3.8","5.8","4.3","1.5","4","6.8","5.6","0","2.6","BYE","4.7","17.5","3.2","1.8","4.5","12.3","0","4.7","79.4"
"72","Trey Palmer","WR","NO","17","7.8","2.5","1.3","7.6","-","5.7","1","3.7","6.6","3.1","4.8","3.7","3.5","1.3","1","6.2","14.4","2","4.5","76.2"
"73","Justin Watson","WR","HOU","16","5.5","5.7","6.1","1","6.6","0","BYE","5.2","2.5","-","13.8","6.8","0","2.3","3.6","11.8","4.6","0","4.7","75.5"
"74","Quentin Johnston","WR","LAC","17","1.9","1.2","2","2.3","BYE","0","2.5","7.5","2.6","11.4","3.1","1.2","7.7","10.6","9.3","4","4.4","3.3","4.4","75"
"75","Demarcus Robinson","WR","SF","9","-","-","-","-","-","-","-","-","2","-","3.4","2.3","13.5","12.1","13.7","17.2","10.2","0","8.3","74.4"
"76","Nick Westbrook-Ikhine","WR","IND","13","7.8","10","-","13.6","1.4","4","-","9.8","2.8","1.4","1.2","6.1","3.3","5.8","3.8","-","-","-","5.5","71"
"77","Michael Gallup","WR","FA","17","1.5","0.8","12.2","8.5","2.5","3.9","-","3","2.9","14","4.6","1.8","0","12.3","1.4","1.4","0","0","4.2","70.8"
"78","Michael Thomas","WR","FA","10","8.6","9","8","7.3","8.5","7","11.7","8.8","0","1.4","-","-","-","-","-","-","-","-","7","70.3"
"79","Robert Woods","WR","FA","14","8.7","10.4","4.9","4.1","4.5","7.1","-","-","-","2","6.9","5","0","0.3","4.5","3.1","7.8","-","5","69.3"
"80","Jameson Williams","WR","DET","12","-","-","-","-","1.2","12.3","0","2.6","BYE","2.8","11.4","6.1","9.5","0.4","6.7","6.8","8.5","-","5.7","68.3"
"81","Brandon Johnson","WR","FA","13","4.1","19.6","2.2","6.9","1.4","0","0","-","-","-","-","-","0","0","0","14.2","4.7","10.8","4.9","63.9"
"82","Darnell Mooney","WR","NYG","14","13.3","-","0","7.1","0","5.8","5.4","4.9","10.7","2.4","2.9","1.6","BYE","5.4","2.4","1.5","-","-","4.5","63.4"
"83","Jonathan Mingo","WR","DAL","15","2.7","4.1","3.6","-","7.3","3.1","BYE","8.2","1","3.5","1.1","8","9.9","3.2","5.2","1.4","1","-","4.2","63.3"
"84","Tre Tucker","WR","LV","16","-","3.4","0","0","1.6","7.1","2.8","0","6.6","0.9","4","0","BYE","0","19.2","0.6","4.6","11.5","3.9","62.3"
"85","Zay Jones","WR","FA","9","14","0","-","-","9.8","-","-","-","-","-","4","1.5","10.3","5.4","8.4","-","-","7.7","6.8","61.1"
"86","Rashod Bateman","WR","BAL","16","5","3.3","1.1","-","1.3","2.5","4.6","6.2","4.3","3.5","7.5","3.1","BYE","3.4","5.4","1.9","7.4","0","3.8","60.5"
"87","Marvin Mims Jr.","WR","DEN","16","1.9","19.3","15.1","5.7","-1.1","0","-1.1","0.5","BYE","-0.3","2.2","4.5","1.8","2.1","1.1","5.8","-","2.2","3.7","59.7"
"88","Cedrick Wilson Jr.","WR","FA","14","-","-","-","2.1","7.2","0","5.8","6.6","9.6","-","3.8","0","0","4","1.2","5.7","9.7","2.9","4.2","58.6"
"89","Chris Moore","WR","FA","17","0","5.4","5.1","4.9","0","1.1","-","0","3.4","3.1","9.2","5.7","1.7","2.7","5.4","1.4","3.7","4.5","3.4","57.3"
"90","DeVante Parker","WR","FA","13","-","8.7","2.9","4.3","3","1.2","1.3","1.9","-","-","-","5.7","8.4","-","6.9","8.5","2","1.1","4.3","55.9"
"91","A.T. Perry","WR","PIT","10","-","-","-","-","-","BYE","-","0","0","10.8","-","1.2","3.5","4.9","4.4","10","1","18.8","5.5","54.6"
"92","KaVontae Turpin","WR","DAL","16","9.5","2","0","5.6","9.1","0","BYE","1.8","7","-","3.3","9.9","1.5","2.2","0","1.3","0","0.5","3.4","53.7"
"93","Brandon Powell","WR","FA","17","0","-2","1","0","7.2","3.4","8.9","1.7","8.5","5.5","4.7","6.2","-","0","0","6.8","0","0.7","3.1","52.6"
"94","Greg Dortch","WR","DET","16","0","0","0","0","0","0","0","-","0.7","0","10.6","10.2","2.4","-","3","11.5","11.7","2.4","3.3","52.5"
"95","Trenton Irwin","WR","FA","15","0","-","-","2.2","10","0","-","3.4","0","12.4","5.1","3","3","0","0","5.7","0.9","4.4","3.3","50.1"
"96","Isaiah Hodgins","WR","NYG","17","0.9","12","0","3.9","2.9","0","2.3","0","0","0","3.2","7.7","BYE","9.2","0","0","2.3","5.1","2.9","49.5"
"97","Jalin Hyatt","WR","NYG","17","0","9.9","0","2","0","3.6","8.5","0","2.9","0","1.2","13.4","BYE","2.3","0","0","4","1","2.9","48.8"
"98","Allen Lazard","WR","FA","14","5.6","3.3","5.4","13.6","4.8","1.3","-","6","2.8","2.2","0","-","0","0","3.6","0","-","-","3.5","48.6"
"99","Xavier Gipson","WR","NYG","17","6","0","0","2.2","-2","1.8","-","0.3","4.2","2.9","-0.8","2.5","10.3","7.7","3.9","2.2","6.1","0.9","2.8","48.2"
"100","Jalen Tolbert","WR","MIA","17","0","3.3","0","7.3","0","-2","-","0","12.4","1.2","2.2","5.9","2.2","0","0","6.1","1.4","7.8","2.8","47.8"
"101","Jake Bobo","WR","SEA","17","0","0.8","7","0","BYE","5.3","14.1","9.6","0","2.3","1.3","1.1","1.4","0","0.9","1.3","0.9","1.4","2.8","47.4"
"102","JuJu Smith-Schuster","WR","FA","11","5.3","5.3","1","1.9","2.1","-","-","6.8","8.1","1.4","-","2","1.6","11","-","-","-","-","4.2","46.5"
"103","Marquez Valdes-Scantling","WR","FA","16","5.8","2.3","4.2","1.1","1.7","0","15.9","1.7","3.2","-","0","0.4","3.5","3.2","2.2","0","0.8","-","2.9","46"
"104","Allen Robinson II","WR","FA","17","8.9","2.2","4.4","1.3","5.4","-","1.2","0","1.5","0","3.5","1.6","3.4","2.6","3.4","5.6","0","0","2.6","45"
"105","Braxton Berrios","WR","FA","16","5.7","3.8","4.3","14.4","2.3","3","1.2","1.8","0","-","-","0","0","2.3","1.7","0","2","1.9","2.8","44.4"
"106","Calvin Austin III","WR","NYG","17","6.7","1.3","14.2","4.4","0","-","0.1","3.9","1","1.4","0","1","1.5","1.2","0","6.7","0","0.8","2.6","44.2"
"107","Skyy Moore","WR","GB","14","0.4","14.5","6.2","1.9","2.1","3.2","2.5","1.3","4.3","-","0.9","4.9","1","0","0","-","-","-","3.1","43.2"
"108","Andrei Iosivas","WR","CIN","16","0","0","0","0","1.4","6.8","BYE","6.7","1.4","0","-","2.1","0","0","1","5.6","0","18.1","2.7","43.1"
"109","Jauan Jennings","WR","FA","13","0","6.1","4.1","-","2.4","3.6","7.9","0","-","1.3","0","1.2","11.9","0","3.5","-","-","-","3.2","42"
"110","David Bell","WR","FA","15","0","4.2","0","0","-","1.1","0","0","-","-","0","0","2.2","10.6","0","1.1","1.7","20.8","2.8","41.7"
"111","Mike Williams","WR","FA","3","6.5","12.6","21.6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","13.6","40.7"
"111","Lil'Jordan Humphrey","WR","DEN","16","8.1","0.9","-","1.6","0","0","0","0","BYE","1.9","0","1.8","1.7","1.7","9.1","0","13.9","0","2.5","40.7"
"113","Kadarius Toney","WR","FA","13","0.5","6.3","0.4","3.2","5.2","7.9","1.8","0.6","2.3","-","3.6","-","0.6","5.6","1.5","-","-","-","3","39.5"
"114","Bo Melton","WR","GB","5","-","-","-","-","-","BYE","-","-","-","-","-","0","-","-","1.2","7.1","19.5","10.1","7.6","37.9"
"115","Alex Erickson","WR","FA","8","-","-","-","-","-","-","-","-","-","-","1.7","2.2","2.8","1.4","7.8","4.1","13.3","3.9","4.7","37.2"
"116","Hunter Renfrow","WR","FA","16","-","2.8","2.7","2.2","1.2","0","2.4","2.9","4.2","1","6.7","5.8","-","4.1","0","0","0","0","2.3","36"
"117","Mack Hollins","WR","NE","13","4.6","7.5","2.8","0","3.9","5.6","0","3.7","5.1","-","BYE","-","-","0.9","-","0","0","0","2.6","34.1"
"118","Cedric Tillman","WR","CLE","14","0","0","0","1","BYE","-","-","-","0.8","0","1.5","7.5","3","3.3","7.2","2.3","1.3","5.8","2.4","33.7"
"119","Scotty Miller","WR","FA","15","0","0","-","-","2","0.9","5.1","8.4","0","6.7","-","0.9","0","0","0","2","0","7.6","2.2","33.6"
"120","Olamide Zaccheaus","WR","ATL","16","0","-","12.8","1.6","0","1","0","1","1.3","-","0","9.4","0","3.3","0","0","0","3","2.1","33.4"
"121","Jamal Agnew","WR","FA","11","-0.2","1","4.9","-","0.1","0","5.5","0","-","0","-","-","-","-","14","1.7","6.3","-","3","33.3"
"122","Deonte Harty","WR","FA","16","2.8","1.4","2.3","2","7.2","6.8","1.5","0","0","0","-0.2","-","-","3","0","-2","0","7.7","2","32.5"
"123","Treylon Burks","WR","WAS","11","3.7","9.1","1","-","-","-","-","0","3.8","-","-","-","0","1.1","7.9","3.2","2.1","0","2.9","31.9"
"124","Van Jefferson","WR","WAS","17","4.4","1.4","5.5","3.9","0","0","1","3.9","1.9","0","-","1.8","0","0","0","1.8","3.4","2.3","1.8","31.3"
"125","Parker Washington","WR","JAC","9","-","-","-","0","-","-","-","-","BYE","-","0","0","15.1","7.7","3.2","2.9","0.7","1.6","3.5","31.2"
"126","Julio Jones","WR","FA","11","-","-","-","-","-","-","0.8","7.3","0","-","1.5","0.5","0","0","1.1","1","16.4","2.3","2.8","30.9"
"127","KhaDarel Hodge","WR","FA","17","0","0","2","2.9","1.6","0","2.4","9","7.5","0","-","0","0","2.3","1.5","1","0","0","1.8","30.2"
"128","Dyami Brown","WR","WAS","17","0","4","0","6.1","1.6","0","0","0","4.3","11.1","1.2","0","0.5","BYE","0","0","0","0.2","1.7","29"
"129","Ihmir Smith-Marsette","WR","ARI","17","0","0","0","0","0","0","-","0","0","6","0","1.9","0","1","4.2","11.6","2.7","1.1","1.7","28.5"
"130","Derius Davis","WR","LAC","17","1","1","0.8","7.7","BYE","0","2.9","1.4","6.5","1.7","0.2","0.6","0","0","-1.7","1.9","0.2","4","1.7","28.2"
"131","Jamison Crowder","WR","FA","16","0","0","-","0","3.1","0","0","19","4.3","0","2.2","0","0","-","0","-2","0","1.3","1.7","27.9"
"132","Ronnie Bell","WR","NO","16","0","0","9.4","1.2","0","0","-","0","-","2.5","0","0","0","0","0","7.7","0","7","1.7","27.8"
"133","Quez Watkins","WR","PHI","8","2.7","-","-","-","1.4","-","-","-","-","BYE","-","0","4.3","0","0","0","-","19.3","3.5","27.7"
"134","Tyler Scott","WR","LAR","17","2.4","0","1.1","1.9","0","2.2","4.3","1.6","-0.5","3.6","-1.1","0","-","1.6","6.1","0","2.5","1.7","1.6","27.4"
"135","Deven Thompkins","WR","ATL","17","2","1.1","1.6","13.6","-","1.3","0.9","0","0","1.6","1.7","0","1.6","0","-0.1","0","0.5","0.6","1.6","26.4"
"136","Malik Heath","WR","FA","13","0","0","0","-","-","-","-","-","0","0","1.2","6.6","2","7.1","4.4","0.5","1.8","2.4","2","26"
"137","Jalen Reagor","WR","FA","11","-","-","-","-","-","0","1.6","0","1.6","0","-","-","1.6","0","0","4.3","10.4","5.5","2.3","25"
"138","John Metchie III","WR","CAR","16","-","2.2","2.3","2.7","3","0","BYE","0","1.9","3.5","1.7","1.1","1.4","1.1","0.6","0","1.7","1","1.5","24.2"
"139","Kyle Philips","WR","FA","9","-","-","-","-","0","-0.9","-","3.9","8.8","7.6","1.5","0.2","-","0","-","-","-","2.5","2.6","23.6"
"140","Terrace Marshall Jr.","WR","MIA","8","3.3","-","6","10.1","-","0","-","1.4","0","1.6","-","-","-","-","-","-","-","1","2.9","23.4"
"141","River Cracraft","WR","FA","10","11.5","4.4","1.8","-","-","-","-","-","-","-","0","0","2.6","0","0","-","0","2.3","2.3","22.6"
"142","Ray-Ray McCloud III","WR","FA","12","0","0","0","3.2","0.6","3.2","3","5.3","-","0","0","2.8","-","-","-","-","-","4.4","1.9","22.5"
"143","Donovan Peoples-Jones","WR","FA","15","1.7","1.2","6.4","1.2","-","0","3.2","0","-","-","0","0","0","2.2","1","1.6","0","3.5","1.5","22"
"144","Byron Pringle","WR","FA","15","-","0.9","-","2","1.5","0","2.1","0","7","1.2","1.7","3.7","0","-","1","0","0","0","1.4","21.1"
"145","Tyquan Thornton","WR","KC","9","-","-","-","-","-","1.1","0.7","-","1.2","BYE","-","3.2","3.9","3.2","1","2.5","3.9","-","2.3","20.7"
"146","Robbie Chosen","WR","FA","9","-","-","13.3","0","0","0","-","-","-","-","4.9","-","-","-","0","2.4","0","0","2.3","20.6"
"147","Parris Campbell","WR","DAL","12","0.7","4.1","5.4","3","3.3","0","0","0","2.5","1.1","0","0.3","-","-","-","-","-","-","1.7","20.4"
"148","Trent Sherfield Sr.","WR","FA","15","-","-","2.8","2.8","0.8","0","1","0","1.4","0","0","0","-","1.4","0","0","0","9.9","1.3","20.1"
"149","Jalen Guyton","WR","FA","8","-","-","-","-","-","-","-","-","0","12.1","-","0.9","1","1.3","2.9","1.7","0","-","2.5","19.9"
"150","Mecole Hardman Jr.","WR","BUF","8","-","1.1","-","-","-","0","1.1","0.6","2.5","-","2.2","-","BYE","-","-","-","0","10.7","2.3","18.2"
"151","David Moore","WR","CAR","7","-","-","-","-","-","-","BYE","-","-","-","-","0","0","1.6","13.8","1.2","0","1.3","2.6","17.9"
"151","Xavier Hutchinson","WR","HOU","15","1.4","0","-","0","0","1.5","BYE","0","1.2","1.7","0","3.9","-","2.5","0.5","2.3","1.8","1.1","1.2","17.9"
"153","Chase Claypool","WR","FA","11","0","11.1","2","-","-","-","0","2","0","-","-","-","-","0","1.8","0","0","0.8","1.6","17.7"
"154","Ben Skowronek","WR","PIT","16","0","2.6","0.8","-","0","0","0","8.5","-0.2","-","0","0.4","2.2","0","0","0","0","3.2","1.1","17.5"
"155","Charlie Jones","WR","CIN","11","0","6","1.1","-","-","-","BYE","-","-","-","0","0","0","0","2","0.4","0","7.7","1.6","17.2"
"156","Lynn Bowden Jr.","WR","FA","15","-","-","0","0","0","0","0","0","0","1.7","-","4","0.4","4.4","4.6","0","1.1","0.8","1.1","17"
"157","Laviska Shenault Jr.","WR","FA","8","3.1","0.7","1.2","2.4","2.7","3.2","-","-","-","-","1.9","1.3","-","-","-","-","-","-","2.1","16.5"
"158","Sterling Shepard","WR","FA","15","0","0.9","0","1.1","1.8","0","-1.2","-","0","6.7","1","1.1","-","-","0","0","0","3.9","1","15.3"
"159","Randall Cobb","WR","FA","11","0","0","1.7","1.8","0","2","-","-","-","-","-","0","-","8","0","-","0","0.9","1.3","14.4"
